기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2019,3,A,골목상권,1000078,한강대로15길,8262,4685,3577,9,726,1926,2702,2111,788,6,289,979,1469,1399,543,3,437,947,1233,712,245
2019,3,A,골목상권,1000077,한강대로104길,25525,13524,12001,76,9202,7003,4673,2681,1890,13,2019,4109,3754,2129,1500,63,7183,2894,919,552,390
2019,3,A,골목상권,1000076,청파로73길,4225,2730,1495,13,573,1044,778,701,1116,9,216,513,539,491,962,4,357,531,239,210,154
2019,3,A,골목상권,1000075,청파로71길,6760,4051,2709,2,1239,1812,1296,1091,1320,1,399,910,880,750,1111,1,840,902,416,341,209
2019,3,A,골목상권,1000074,청파로47나길,6299,3747,2552,5,909,1756,1270,1058,1301,2,299,808,848,716,1074,3,610,948,422,342,227
2019,3,A,골목상권,1000073,청파로47길,11070,6421,4649,268,3163,3768,2115,1209,547,114,1498,2217,1395,808,389,154,1665,1551,720,401,158
2019,3,A,골목상권,1000072,장문로45길,3839,2662,1177,37,619,955,1007,858,363,26,308,626,757,667,278,11,311,329,250,191,85
2019,3,A,골목상권,1000071,이태원로54길,14402,9024,5378,30,2712,5508,3692,1927,533,13,1243,3123,2636,1630,379,17,1469,2385,1056,297,154
2019,3,A,골목상권,1000070,이태원로27길,18297,9048,9249,28,4719,6801,4054,1864,831,16,1416,3085,2541,1417,573,12,3303,3716,1513,447,258
2019,3,A,골목상권,1000069,이촌로22길,2407,1488,919,3,390,659,593,510,252,2,200,404,388,342,152,1,190,255,205,168,100
2019,3,A,골목상권,1000068,원효로89길,11112,6713,4399,276,3202,3702,2236,1181,515,118,1548,2266,1570,849,362,158,1654,1436,666,332,153
2019,3,A,골목상권,1000067,원효로53길,6718,4773,1945,39,1102,2070,1878,1012,617,27,679,1539,1370,707,451,12,423,531,508,305,166
2019,3,A,골목상권,1000066,원효로41길,6756,4811,1945,23,1091,2264,1969,923,486,12,622,1601,1507,679,390,11,469,663,462,244,96
2019,3,A,골목상권,1000065,원효로19길,8398,5866,2532,19,1170,2526,2271,1273,1139,12,661,1750,1732,907,804,7,509,776,539,366,335
2019,3,A,골목상권,1000064,우사단로4길,2678,1501,1177,7,288,827,775,513,268,2,90,406,473,356,174,5,198,421,302,157,94
2019,3,A,골목상권,1000063,우사단로14길,7298,3998,3300,24,1318,2577,2036,926,417,9,499,1239,1306,662,283,15,819,1338,730,264,134
2019,3,A,골목상권,1000062,우사단로10길,6573,3335,3238,22,992,2318,1889,914,438,7,278,1032,1150,620,248,15,714,1286,739,294,190
2019,3,A,골목상권,1000061,신흥로20길,2776,1769,1007,4,310,494,831,834,303,4,114,268,589,593,201,0,196,226,242,241,102
2019,3,A,골목상권,1000060,소월로20길,2168,1491,677,1,202,402,746,662,155,1,92,221,562,509,106,0,110,181,184,153,49
2019,3,A,골목상권,1000059,서빙고로71길,5610,3274,2336,2,648,1663,2111,854,332,0,220,648,1482,690,234,2,428,1015,629,164,98
2019,3,A,골목상권,1000058,백범로90길,9066,5401,3665,259,2618,2671,1806,1130,582,122,1306,1653,1220,716,384,137,1312,1018,586,414,198
2019,3,A,골목상권,1000057,백범로79길,4674,3023,1651,18,635,1253,1191,938,639,11,338,835,815,613,411,7,297,418,376,325,228
2019,3,A,골목상권,1000056,두텁바위로1길,7955,4940,3015,19,1333,2353,2143,1433,674,5,472,1263,1553,1109,538,14,861,1090,590,324,136
2019,3,A,골목상권,1000055,대사관로34길,6992,4578,2414,54,1072,2098,1833,1130,805,39,562,1274,1282,833,588,15,510,824,551,297,217
2019,3,A,골목상권,1000054,녹사평대로46길,9940,3957,5983,3,3209,4194,1831,522,181,1,739,1702,993,387,135,2,2470,2492,838,135,46
2019,3,A,골목상권,1000053,녹사평대로40나길,1251,721,530,2,241,346,252,238,172,1,114,211,147,134,114,1,127,135,105,104,58
2019,3,A,골목상권,1000052,녹사평대로32길,1986,1110,876,16,346,398,377,408,441,10,200,247,203,207,243,6,146,151,174,201,198
2019,3,A,골목상권,1000051,녹사평대로26길,5623,3499,2124,25,1010,1453,1436,977,722,15,558,948,940,613,425,10,452,505,496,364,297
2019,3,A,골목상권,1000050,녹사평대로11길,2024,1130,894,1,235,529,663,385,211,0,75,262,406,257,130,1,160,267,257,128,81
2019,3,A,골목상권,1000049,퇴계로90길,2588,1366,1222,3,396,676,577,528,408,3,174,348,305,291,245,0,222,328,272,237,163
2019,3,A,골목상권,1000048,퇴계로8길,24169,15527,8642,41,3955,8406,6547,3744,1476,10,1753,5083,4817,2940,924,31,2202,3323,1730,804,552
2019,3,A,골목상권,1000047,퇴계로56길,46645,23056,23589,312,13886,12206,9779,7509,2953,120,6552,7288,5564,2627,905,192,7334,4918,4215,4882,2048
2019,3,A,골목상권,1000046,퇴계로46길,8076,4975,3101,36,1398,2096,2158,1537,851,21,580,1242,1452,1058,622,15,818,854,706,479,229
2019,3,A,골목상권,1000045,퇴계로18길,22616,10493,12123,29,3559,6898,7627,3430,1073,11,1317,2955,3826,1768,616,18,2242,3943,3801,1662,457
2019,3,A,골목상권,1000044,퇴계로12길,15202,9708,5494,12,1929,4616,5080,2451,1114,5,901,2643,3704,1806,649,7,1028,1973,1376,645,465
2019,3,A,골목상권,1000043,청구로1길,3813,1941,1872,2,607,1028,958,778,440,0,188,484,553,454,262,2,419,544,405,324,178
2019,3,A,골목상권,1000042,청구로17길,8917,4286,4631,15,1870,2475,2021,1705,831,5,554,1146,1072,971,538,10,1316,1329,949,734,293
2019,3,A,골목상권,1000041,장충단로8길,10694,5642,5052,17,1857,2801,2855,2333,831,4,661,1608,1609,1273,487,13,1196,1193,1246,1060,344
2019,3,A,골목상권,1000040,삼일대로4길,38834,17323,21511,97,6616,12101,11217,6541,2262,25,2187,5531,5102,3022,1456,72,4429,6570,6115,3519,806
2019,3,A,골목상권,1000039,명동길,96337,44858,51479,259,20615,31949,25220,15655,2639,87,6151,13231,13029,10610,1750,172,14464,18718,12191,5045,889
2019,3,A,골목상권,1000038,동호로8길,4385,2201,2184,11,1012,1153,908,765,536,3,311,600,532,405,350,8,701,553,376,360,186
2019,3,A,골목상권,1000037,동호로20길,13565,6708,6857,25,2822,3778,3345,2661,934,6,862,1988,1835,1426,591,19,1960,1790,1510,1235,343
2019,3,A,골목상권,1000036,동호로15길,7862,3823,4039,15,1667,2163,1755,1509,753,6,525,981,934,865,512,9,1142,1182,821,644,241
2019,3,A,골목상권,1000035,동호로11길,4771,3096,1675,8,711,1629,1188,839,396,2,348,1122,844,513,267,6,363,507,344,326,129
2019,3,A,골목상권,1000034,동호로10길,7227,3495,3732,12,1583,1994,1527,1290,821,2,459,964,854,700,516,10,1124,1030,673,590,305
2019,3,A,골목상권,1000033,다산로39길,2826,1434,1392,2,442,662,690,614,416,0,162,291,341,364,276,2,280,371,349,250,140
2019,3,A,골목상권,1000032,다산로38길,2383,1106,1277,2,392,586,586,492,325,1,110,222,275,282,216,1,282,364,311,210,109
2019,3,A,골목상권,1000031,다산로36길,2292,1099,1193,2,330,602,576,464,318,2,86,247,293,259,212,0,244,355,283,205,106
2019,3,A,골목상권,1000030,다산로33길,5551,2806,2745,4,769,1334,1465,1451,528,2,276,598,731,840,359,2,493,736,734,611,169
2019,3,A,골목상권,1000029,난계로21길,2829,1524,1305,2,366,644,752,709,356,1,161,368,396,348,250,1,205,276,356,361,106
2019,3,A,골목상권,1000028,난계로11길,2999,1490,1509,4,417,760,768,706,344,3,202,427,372,284,202,1,215,333,396,422,142
2019,3,A,골목상권,1000027,필운대로1길,3174,1811,1363,2,407,777,861,678,449,2,198,412,491,384,324,0,209,365,370,294,125
2019,3,A,골목상권,1000026,평창길,9451,5431,4020,11,874,2537,3566,1900,563,7,404,1155,2082,1379,404,4,470,1382,1484,521,159
2019,3,A,골목상권,1000025,통일로12길,1623,903,720,10,321,536,391,258,107,7,115,308,245,153,75,3,206,228,146,105,32
2019,3,A,골목상권,1000024,창신길,665,234,431,0,77,100,139,199,150,0,22,36,63,66,47,0,55,64,76,133,103
2019,3,A,골목상권,1000023,창신5길,1977,1128,849,2,228,511,587,403,246,1,156,353,280,194,144,1,72,158,307,209,102
2019,3,A,골목상권,1000022,창신2길,806,372,434,1,61,130,203,214,197,1,21,57,98,96,99,0,40,73,105,118,98
2019,3,A,골목상권,1000021,창경궁로35길,3854,1944,1910,22,642,913,783,799,695,14,256,467,419,402,386,8,386,446,364,397,309
2019,3,A,골목상권,1000020,지봉로8길,2493,1442,1051,3,326,621,720,526,297,2,185,405,360,296,194,1,141,216,360,230,103
2019,3,A,골목상권,1000019,종로65길,3699,2032,1667,3,398,545,737,762,1254,0,109,264,408,420,831,3,289,281,329,342,423
2019,3,A,골목상권,1000018,종로58가길,2879,1600,1279,8,421,756,810,558,326,6,215,448,405,317,209,2,206,308,405,241,117
2019,3,A,골목상권,1000017,종로24길,5817,3837,1980,14,571,1280,1451,1317,1184,2,275,837,967,862,894,12,296,443,484,455,290
2019,3,A,골목상권,1000016,자하문로7길,8233,5850,2383,22,1058,2378,2522,1573,680,0,644,1677,1907,1147,475,22,414,701,615,426,205
2019,3,A,골목상권,1000015,이화장길,9785,5862,3923,11,1634,2866,2459,1901,914,3,582,1503,1640,1498,636,8,1052,1363,819,403,278
2019,3,A,골목상권,1000014,율곡로16길,8941,5638,3303,16,1463,2522,2366,1845,729,3,543,1402,1674,1513,503,13,920,1120,692,332,226
2019,3,A,골목상권,1000013,율곡로10길,8187,5391,2796,15,1137,2439,2393,1490,713,2,531,1476,1725,1108,549,13,606,963,668,382,164
2019,3,A,골목상권,1000012,옥인길,1589,673,916,21,292,445,379,291,161,0,79,192,153,145,104,21,213,253,226,146,57
2019,3,A,골목상권,1000011,숭인동길,8095,3140,4955,6,1015,1490,1579,1991,2014,1,259,634,698,567,981,5,756,856,881,1424,1033
2019,3,A,골목상권,1000010,성균관로5길,1499,939,560,13,195,279,344,347,321,9,82,145,236,248,219,4,113,134,108,99,102
2019,3,A,골목상권,1000009,삼청로5길,8785,7414,1371,2,928,2437,2994,1984,440,1,708,1962,2587,1767,389,1,220,475,407,217,51
2019,3,A,골목상권,1000008,북촌로5나길,9087,7537,1550,1,961,2541,3053,2078,453,1,713,2001,2610,1815,397,0,248,540,443,263,56
2019,3,A,골목상권,1000007,북촌로5길,11176,8689,2487,5,1328,3056,3467,2361,959,2,842,2403,2908,1887,647,3,486,653,559,474,312
2019,3,A,골목상권,1000006,북촌로11길,8584,6196,2388,2,1072,2611,2653,1727,519,1,588,1754,2028,1396,429,1,484,857,625,331,90
2019,3,A,골목상권,1000005,백석동길,3651,2049,1602,4,651,1107,944,631,314,0,259,635,564,386,205,4,392,472,380,245,109
2019,3,A,골목상권,1000004,명륜길,1715,999,716,8,277,484,374,317,255,8,111,255,237,205,183,0,166,229,137,112,72
2019,3,A,골목상권,1000003,돈화문로11가길,32048,20069,11979,619,8419,8076,7351,4953,2630,317,4206,5083,5242,3548,1673,302,4213,2993,2109,1405,957
2019,3,A,골목상권,1000002,난계로27길,9366,4453,4913,8,834,2132,2845,2422,1125,0,330,1222,1281,974,646,8,504,910,1564,1448,479
2019,3,A,골목상권,1000001,계동길,7818,4892,2926,2,1054,2536,2493,1360,373,2,436,1502,1714,974,264,0,618,1034,779,386,109
2019,2,A,골목상권,1001010,풍성로37가길,2935,1774,1161,3,404,690,742,680,416,2,245,435,432,401,259,1,159,255,310,279,157
2019,2,A,골목상권,1001009,천호옛길,6413,3834,2579,7,841,1549,1578,1691,747,4,418,800,894,1114,604,3,423,749,684,577,143
2019,2,A,골목상권,1001008,천호옛14길,4362,2489,1873,6,922,1320,1025,667,422,2,374,799,633,408,273,4,548,521,392,259,149
2019,2,A,골목상권,1001007,천호대로219길,1171,816,355,0,136,192,317,334,192,0,76,129,237,232,142,0,60,63,80,102,50
2019,2,A,골목상권,1001006,천호대로197길,1996,1108,888,1,214,372,452,488,469,0,93,223,230,211,351,1,121,149,222,277,118
2019,2,A,골목상권,1001005,천호대로187길,5819,2884,2935,10,762,1304,1328,1305,1110,6,285,715,697,495,686,4,477,589,631,810,424
2019,2,A,골목상권,1001004,천호대로170길,12826,6999,5827,84,2661,3295,3437,1623,1726,7,1068,1690,2133,989,1112,77,1593,1605,1304,634,614
2019,2,A,골목상권,1001003,천호대로162길,11820,6646,5174,80,2534,3243,3220,1263,1480,3,1051,1759,2067,828,938,77,1483,1484,1153,435,542
2019,2,A,골목상권,1001002,천중로51길,3333,1953,1380,4,360,639,806,782,742,1,144,386,447,451,524,3,216,253,359,331,218
2019,2,A,골목상권,1001001,천중로39길,3865,2291,1574,7,316,674,926,943,999,2,134,400,528,561,666,5,182,274,398,382,333
2019,2,A,골목상권,1001000,진황도로47길,4354,2115,2239,12,469,727,1014,1033,1099,6,176,394,514,366,659,6,293,333,500,667,440
2019,2,A,골목상권,1000999,진황도로27길,6581,3643,2938,10,1012,1381,1352,1175,1651,6,345,719,773,664,1136,4,667,662,579,511,515
2019,2,A,골목상권,1000998,올림픽로98길,2292,1267,1025,3,264,397,442,403,783,3,113,236,244,244,427,0,151,161,198,159,356
2019,2,A,골목상권,1000997,올림픽로80길,1683,783,900,2,176,317,439,421,328,1,65,142,177,192,206,1,111,175,262,229,122
2019,2,A,골목상권,1000996,올림픽로78길,1759,873,886,3,223,319,402,396,416,1,87,143,169,201,272,2,136,176,233,195,144
2019,2,A,골목상권,1000995,올림픽로77길,2054,1050,1004,5,237,392,495,466,459,1,94,185,243,238,289,4,143,207,252,228,170
2019,2,A,골목상권,1000994,올림픽로71길,2257,1124,1133,5,278,468,537,482,487,1,96,208,267,240,312,4,182,260,270,242,175
2019,2,A,골목상권,1000993,올림픽로48길,12893,8149,4744,46,1461,3170,3209,3298,1709,16,658,1827,2026,2365,1257,30,803,1343,1183,933,452
2019,2,A,골목상권,1000992,양재대로96길,5065,2774,2291,6,708,1255,1067,1122,907,5,310,701,636,557,565,1,398,554,431,565,342
2019,2,A,골목상권,1000991,양재대로95길,3558,2094,1464,6,364,676,782,886,844,5,220,434,479,453,503,1,144,242,303,433,341
2019,2,A,골목상권,1000990,양재대로91길,3801,2223,1578,11,412,760,852,952,814,9,228,461,513,509,503,2,184,299,339,443,311
2019,2,A,골목상권,1000989,양재대로133길,3936,2078,1858,10,445,766,947,932,836,2,187,424,495,459,511,8,258,342,452,473,325
2019,2,A,골목상권,1000988,양재대로124길,3828,2324,1504,6,351,684,875,887,1025,1,172,413,510,531,697,5,179,271,365,356,328
2019,2,A,골목상권,1000987,양재대로116길,3422,1642,1780,10,388,509,742,907,866,5,182,304,370,322,459,5,206,205,372,585,407
2019,2,A,골목상권,1000986,양재대로101길,8074,3845,4229,14,1367,1851,1787,1747,1308,9,491,942,946,731,726,5,876,909,841,1016,582
2019,2,A,골목상권,1000985,암사길,3610,2190,1420,4,499,861,873,918,455,1,236,508,503,605,337,3,263,353,370,313,118
2019,2,A,골목상권,1000984,성안로3길,12518,7819,4699,43,1389,2892,3190,3206,1798,15,621,1653,1950,2271,1309,28,768,1239,1240,935,489
2019,2,A,골목상권,1000983,성내로5길,12105,7423,4682,43,1438,3036,3079,2814,1695,15,675,1734,1884,1870,1245,28,763,1302,1195,944,450
2019,2,A,골목상권,1000982,상일로5길,1123,784,339,0,127,190,316,321,169,0,68,126,233,232,125,0,59,64,83,89,44
2019,2,A,골목상권,1000981,상암로5길,4187,1957,2230,7,376,714,938,1087,1065,6,164,390,473,396,528,1,212,324,465,691,537
2019,2,A,골목상권,1000980,상암로51길,2483,1110,1373,1,254,477,607,628,516,1,74,246,286,259,244,0,180,231,321,369,272
2019,2,A,골목상권,1000979,상암로4길,2372,1253,1119,2,226,405,530,427,782,2,84,216,291,230,430,0,142,189,239,197,352
2019,2,A,골목상권,1000978,상암로14길,2550,1309,1241,3,274,453,550,475,795,3,108,238,283,240,437,0,166,215,267,235,358
2019,2,A,골목상권,1000977,명일로13길,8097,4174,3923,3,1042,2186,2577,1524,765,2,297,1156,1299,893,527,1,745,1030,1278,631,238
2019,2,A,골목상권,1000976,동남로85길,1212,635,577,0,147,298,320,319,128,0,61,155,149,188,82,0,86,143,171,131,46
2019,2,A,골목상권,1000975,동남로82길,650,259,391,0,70,128,134,203,115,0,17,49,57,81,55,0,53,79,77,122,60
2019,2,A,골목상권,1000974,동남로65길,997,494,503,6,106,204,221,321,139,2,45,77,101,170,99,4,61,127,120,151,40
2019,2,A,골목상권,1000973,구천면로42길,2731,1409,1322,5,240,520,695,712,559,1,79,235,349,389,356,4,161,285,346,323,203
2019,2,A,골목상권,1000972,구천면로41길,2629,1447,1182,7,293,549,671,599,510,4,117,267,357,355,347,3,176,282,314,244,163
2019,2,A,골목상권,1000971,구천면로36길,1611,879,732,5,153,243,366,399,445,3,52,107,181,200,336,2,101,136,185,199,109
2019,2,A,골목상권,1000970,고덕로61길,1312,682,630,0,147,322,367,354,122,0,61,158,179,205,79,0,86,164,188,149,43
2019,2,A,골목상권,1000969,고덕로25길,1218,701,517,3,152,267,271,322,203,2,64,151,136,182,166,1,88,116,135,140,37
2019,2,A,골목상권,1000968,고덕로10길,3531,1636,1895,5,342,558,751,901,974,4,149,321,371,306,485,1,193,237,380,595,489
2019,2,A,골목상권,1000967,강동대로53길,4322,2679,1643,11,532,1094,1225,870,590,7,277,674,771,534,416,4,255,420,454,336,174
2019,2,A,골목상권,1000966,풍성로25길,2719,1449,1270,4,388,539,606,722,460,2,180,272,317,340,338,2,208,267,289,382,122
2019,2,A,골목상권,1000965,오금로46길,4694,2860,1834,44,779,988,1124,1116,643,22,423,642,678,621,474,22,356,346,446,495,169
2019,2,A,골목상권,1000964,오금로36길,9074,6223,2851,21,1522,2600,2306,1709,916,16,890,1837,1667,1104,709,5,632,763,639,605,207
2019,2,A,골목상권,1000963,오금로11길,23598,14142,9456,75,4794,6887,5253,4174,2415,35,2379,4455,3602,2257,1414,40,2415,2432,1651,1917,1001
2019,2,A,골목상권,1000962,양재대로72길,20595,13764,6831,17,2557,5188,5920,4791,2122,4,1256,3249,3872,3675,1708,13,1301,1939,2048,1116,414
2019,2,A,골목상권,1000961,양재대로71길,7677,5030,2647,11,851,1612,1956,1866,1381,6,279,897,1293,1418,1137,5,572,715,663,448,244
2019,2,A,골목상권,1000960,양재대로64길,16223,9945,6278,30,1583,3449,3266,2497,5398,18,800,2159,2157,1309,3502,12,783,1290,1109,1188,1896
2019,2,A,골목상권,1000959,양재대로62길,17572,10016,7556,33,2192,3541,3119,3030,5657,14,931,2029,1946,1491,3605,19,1261,1512,1173,1539,2052
2019,2,A,골목상권,1000958,송파대로30길,23245,14306,8939,53,2423,4715,4983,4515,6556,16,1225,3034,3248,2529,4254,37,1198,1681,1735,1986,2302
2019,2,A,골목상권,1000957,송이로36길,5840,3661,2179,10,747,1313,1535,1349,886,5,416,892,990,724,634,5,331,421,545,625,252
2019,2,A,골목상권,1000956,송이로32길,35416,26954,8462,13,2712,5987,10285,13646,2773,4,1369,4101,7854,11695,1931,9,1343,1886,2431,1951,842
2019,2,A,골목상권,1000955,송이로23길,11388,6450,4938,55,1615,3065,2866,2225,1562,28,786,1838,1748,1050,1000,27,829,1227,1118,1175,562
2019,2,A,골목상권,1000954,삼전로13길,11553,7233,4320,10,1635,2810,2807,2588,1703,1,729,1705,1827,1710,1261,9,906,1105,980,878,442
2019,2,A,골목상권,1000953,백제고분로50길,12352,7584,4768,23,2230,3187,2763,2550,1599,15,1206,2143,1853,1405,962,8,1024,1044,910,1145,637
2019,2,A,골목상권,1000952,백제고분로46길,15970,11329,4641,57,2333,3908,4464,3621,1587,45,1237,2615,3440,2745,1247,12,1096,1293,1024,876,340
2019,2,A,골목상권,1000951,백제고분로45길,19492,10586,8906,68,3874,5181,4386,3804,2179,30,1574,3011,2818,1927,1226,38,2300,2170,1568,1877,953
2019,2,A,골목상권,1000950,백제고분로42길,9117,5781,3336,10,1155,2349,2221,1781,1601,4,545,1599,1536,1053,1044,6,610,750,685,728,557
2019,2,A,골목상권,1000949,백제고분로39길,6431,4340,2091,3,877,2033,1618,1085,815,0,477,1495,1129,639,600,3,400,538,489,446,215
2019,2,A,골목상권,1000948,백제고분로34길,5775,3807,1968,13,694,1205,1410,1383,1070,9,371,777,928,904,818,4,323,428,482,479,252
2019,2,A,골목상권,1000947,백제고분로33길,7036,4971,2065,12,858,1631,1571,1260,1704,8,421,1052,1086,894,1510,4,437,579,485,366,194
2019,2,A,골목상권,1000946,백제고분로32길,6872,4466,2406,11,824,1403,1540,1665,1429,8,419,900,1026,1063,1050,3,405,503,514,602,379
2019,2,A,골목상권,1000945,백제고분로31길,10949,7355,3594,12,1391,2430,2518,2269,2329,8,692,1582,1705,1456,1912,4,699,848,813,813,417
2019,2,A,골목상권,1000944,백제고분로22길,5097,3319,1778,8,633,1100,1200,1167,989,2,297,752,820,723,725,6,336,348,380,444,264
2019,2,A,골목상권,1000943,백제고분로21길,11106,6995,4111,8,1623,2780,2699,2618,1378,1,736,1766,1802,1701,989,7,887,1014,897,917,389
2019,2,A,골목상권,1000942,마천로51길,1973,1087,886,0,174,383,548,537,331,0,94,217,281,250,245,0,80,166,267,287,86
2019,2,A,골목상권,1000941,동남로20길,6118,3572,2546,54,1175,1546,1345,1277,721,32,593,898,832,697,520,22,582,648,513,580,201
2019,2,A,골목상권,1000940,거마로20길,1854,894,960,1,184,370,509,526,264,1,84,185,215,231,178,0,100,185,294,295,86
2019,2,A,골목상권,1000939,학동로77길,25259,10976,14283,120,6286,7594,5973,3491,1795,48,2100,3502,2690,1545,1091,72,4186,4092,3283,1946,704
2019,2,A,골목상권,1000938,학동로6길,13269,8632,4637,42,2658,4296,3151,1907,1215,32,1414,2889,2197,1277,823,10,1244,1407,954,630,392
2019,2,A,골목상권,1000937,학동로56길,14323,8655,5668,49,2780,4429,3319,2344,1402,23,1162,2468,2301,1629,1072,26,1618,1961,1018,715,330
2019,2,A,골목상권,1000936,학동로38길,25857,17165,8692,53,5369,7243,5656,4010,3526,18,2276,4626,4298,3215,2732,35,3093,2617,1358,795,794
2019,2,A,골목상권,1000935,테헤란로81길,50658,28954,21704,120,10989,18359,12235,6170,2785,43,4334,11007,8299,3589,1682,77,6655,7352,3936,2581,1103
2019,2,A,골목상권,1000934,일원로9길,10670,3745,6925,18,3072,3557,2218,1258,547,3,641,1219,903,619,360,15,2431,2338,1315,639,187
2019,2,A,골목상권,1000933,일원로3길,3417,2107,1310,3,418,649,844,791,712,2,233,396,527,498,451,1,185,253,317,293,261
2019,2,A,골목상권,1000932,영동대로65길,28380,17099,11281,50,4869,7767,7342,5143,3209,27,2327,5020,4699,2974,2052,23,2542,2747,2643,2169,1157
2019,2,A,골목상권,1000931,영동대로112길,62892,48029,14863,51,10301,18060,15895,12438,6147,27,6265,13641,13615,10424,4057,24,4036,4419,2280,2014,2090
2019,2,A,골목상권,1000930,언주로81길,92700,56558,36142,158,15509,26779,25201,20625,4428,70,9248,18666,16288,9254,3032,88,6261,8113,8913,11371,1396
2019,2,A,골목상권,1000929,압구정로2길,14779,9440,5339,37,2724,4525,4035,2461,997,17,1216,2939,2830,1699,739,20,1508,1586,1205,762,258
2019,2,A,골목상권,1000928,선릉로18길,4350,2826,1524,78,802,1137,1013,813,507,29,488,765,652,501,391,49,314,372,361,312,116
2019,2,A,골목상권,1000927,선릉로146길,22906,11534,11372,53,5812,7398,4918,3110,1615,11,1665,3496,2921,2305,1136,42,4147,3902,1997,805,479
2019,2,A,골목상권,1000926,선릉로133길,21360,13524,7836,42,3224,6259,5594,4164,2077,15,1394,3629,3859,2994,1633,27,1830,2630,1735,1170,444
2019,2,A,골목상권,1000925,선릉로132길,14903,8743,6160,50,2409,4304,3662,2750,1728,23,1028,2554,2344,1646,1148,27,1381,1750,1318,1104,580
2019,2,A,골목상권,1000924,선릉로121길,19126,11898,7228,44,3470,5639,4866,3338,1769,17,1469,3279,3357,2375,1401,27,2001,2360,1509,963,368
2019,2,A,골목상권,1000923,삼성로75길,39655,25233,14422,121,6246,12100,11148,6617,3423,20,2642,7381,8038,4955,2197,101,3604,4719,3110,1662,1226
2019,2,A,골목상권,1000922,삼성로69길,11237,6265,4972,39,1741,2954,2686,2305,1512,23,744,1612,1569,1316,1001,16,997,1342,1117,989,511
2019,2,A,골목상권,1000921,삼성로64길,26010,14918,11092,55,4589,6959,6717,4846,2844,26,2144,4462,4058,2511,1717,29,2445,2497,2659,2335,1127
2019,2,A,골목상권,1000920,삼성로63길,17197,11593,5604,39,2076,5044,4684,3617,1737,26,1014,3578,3306,2516,1153,13,1062,1466,1378,1101,584
2019,2,A,골목상권,1000919,삼성로57길,13015,9541,3474,23,1392,4187,3779,2692,942,12,703,3133,2853,2136,704,11,689,1054,926,556,238
2019,2,A,골목상권,1000918,삼성로147길,14517,7537,6980,29,3644,4918,3062,1807,1057,8,1346,2570,1874,1070,669,21,2298,2348,1188,737,388
2019,2,A,골목상권,1000917,삼성로115길,15288,9326,5962,55,3121,4489,3424,2225,1974,25,1298,2869,2391,1384,1359,30,1823,1620,1033,841,615
2019,2,A,골목상권,1000916,봉은사로68길,26050,14721,11329,70,5405,8028,5919,4140,2488,23,2397,4963,3809,2012,1517,47,3008,3065,2110,2128,971
2019,2,A,골목상권,1000915,봉은사로57길,11412,7492,3920,38,2418,3827,2576,1570,983,23,1097,2265,2002,1290,815,15,1321,1562,574,280,168
2019,2,A,골목상권,1000914,봉은사로43길,26569,16745,9824,55,5489,8274,6188,3977,2586,21,2402,4975,4381,2947,2019,34,3087,3299,1807,1030,567
2019,2,A,골목상권,1000913,봉은사로29길,26048,16651,9397,59,5608,7884,6074,3996,2427,30,2443,5005,4338,3016,1819,29,3165,2879,1736,980,608
2019,2,A,골목상권,1000912,봉은사로109길,31422,24054,7368,28,5569,8927,8156,5635,3107,13,3239,6771,6901,4672,2458,15,2330,2156,1255,963,649
2019,2,A,골목상권,1000911,도산대로89길,35398,20349,15049,66,6794,10125,9282,7856,1275,22,2350,4926,6040,6077,934,44,4444,5199,3242,1779,341
2019,2,A,골목상권,1000910,도산대로81길,45427,25601,19826,85,9377,13941,11490,8963,1571,24,3106,6709,7481,7104,1177,61,6271,7232,4009,1859,394
2019,2,A,골목상권,1000909,도산대로50길,21633,11895,9738,41,4471,6693,5235,3463,1730,19,1391,3277,3397,2499,1312,22,3080,3416,1838,964,418
