num,lon,lat
43,126.9531867,37.47370984
43,127.0522496,37.55074215
43,127.0599462,37.5895291
43,127.0792574,37.57968469
43,127.0983262,37.61400227
43,127.0675304,37.64904569
43,127.0117006,37.51903408
43,126.9825529,37.47925026
43,126.9950363,37.47299474
43,127.0279354,37.63627517
43,127.0770739,37.5652553
43,126.8164618,37.58476484
43,127.128095,37.55190676
43,126.9649835,37.5638992
43,127.0737078,37.55983509
43,127.0438522,37.62822573
43,126.8177259,37.57035075
43,126.8301412,37.57492854
43,127.0722508,37.61661466
44,127.1034226,37.50766
44,127.0668206,37.57603432
44,127.129303,37.53658752
44,126.8602541,37.49667843
44,127.0751929,37.49764689
44,126.9060274,37.57353209
44,126.8771776,37.50217699
44,126.9022103,37.48427922
44,126.8475203,37.52995871
44,127.0169049,37.58936078
44,127.058973,37.56248502
44,126.8270683,37.53885739
44,126.8608626,37.55797338
44,126.8316682,37.53077141
44,126.8374145,37.52088897
44,127.1317174,37.50594889
44,127.032418,37.64440506
44,126.8978669,37.46172322
44,127.0609412,37.61296776
44,127.0413863,37.66066431
44,127.075778,37.59409379
44,126.929239,37.49973594
44,127.0840381,37.53463405
44,126.8376614,37.49294851
44,126.9531867,37.47370984
44,127.0522496,37.55074215
44,127.0599462,37.5895291
44,127.0792574,37.57968469
44,127.0983262,37.61400227
44,127.0675304,37.64904569
44,127.0117006,37.51903408
44,126.9825529,37.47925026
44,126.9950363,37.47299474
44,127.0279354,37.63627517
44,127.0770739,37.5652553
44,126.8164618,37.58476484
44,127.128095,37.55190676
44,126.9649835,37.5638992
44,127.0737078,37.55983509
44,127.0438522,37.62822573
44,126.8177259,37.57035075
44,126.8301412,37.57492854
44,127.1017975,37.60049387
44,127.0722508,37.61661466
45,127.1034226,37.50766
45,127.0668206,37.57603432
45,127.129303,37.53658752
45,126.8602541,37.49667843
45,127.0751929,37.49764689
45,126.9060274,37.57353209
45,126.8771776,37.50217699
45,126.9022103,37.48427922
45,126.8475203,37.52995871
45,127.0169049,37.58936078
45,127.058973,37.56248502
45,126.8270683,37.53885739
45,126.8608626,37.55797338
45,126.8316682,37.53077141
45,126.8374145,37.52088897
45,127.1317174,37.50594889
45,127.032418,37.64440506
45,126.8978669,37.46172322
45,127.0609412,37.61296776
45,127.0413863,37.66066431
45,127.075778,37.59409379
45,126.929239,37.49973594
45,127.0840381,37.53463405
45,126.8376614,37.49294851
45,126.9531867,37.47370984
45,127.0522496,37.55074215
45,127.0599462,37.5895291
45,127.0792574,37.57968469
45,127.0983262,37.61400227
45,127.0675304,37.64904569
45,127.0117006,37.51903408
45,126.9825529,37.47925026
45,126.9950363,37.47299474
45,127.0279354,37.63627517
45,127.0770739,37.5652553
45,126.8164618,37.58476484
45,127.128095,37.55190676
45,126.9649835,37.5638992
45,127.0737078,37.55983509
45,127.0438522,37.62822573
45,126.8177259,37.57035075
45,126.8301412,37.57492854
45,127.1017975,37.60049387
45,127.0222801,37.63444973
45,127.0722508,37.61661466
46,127.1034226,37.50766
46,127.0668206,37.57603432
46,127.129303,37.53658752
46,126.8602541,37.49667843
46,127.0751929,37.49764689
46,126.9060274,37.57353209
46,126.8771776,37.50217699
46,126.9022103,37.48427922
46,126.8475203,37.52995871
46,127.0169049,37.58936078
46,127.058973,37.56248502
46,126.8270683,37.53885739
46,126.8608626,37.55797338
46,126.8316682,37.53077141
46,126.8374145,37.52088897
46,127.1317174,37.50594889
46,127.032418,37.64440506
46,126.8978669,37.46172322
46,127.0609412,37.61296776
46,127.0413863,37.66066431
46,127.075778,37.59409379
46,126.929239,37.49973594
46,127.0840381,37.53463405
46,126.8376614,37.49294851
46,126.9531867,37.47370984
46,127.0522496,37.55074215
46,127.0599462,37.5895291
46,127.0792574,37.57968469
46,127.0983262,37.61400227
46,127.0675304,37.64904569
46,127.0117006,37.51903408
46,126.9825529,37.47925026
46,126.9950363,37.47299474
46,127.0279354,37.63627517
46,127.0770739,37.5652553
46,126.8164618,37.58476484
46,127.128095,37.55190676
46,126.9649835,37.5638992
46,127.0737078,37.55983509
46,127.0438522,37.62822573
46,126.8177259,37.57035075
46,126.8301412,37.57492854
46,127.1017975,37.60049387
46,127.0222801,37.63444973
46,127.0559692,37.68685877
46,127.0722508,37.61661466
47,127.1034226,37.50766
47,127.0668206,37.57603432
47,127.129303,37.53658752
47,126.8602541,37.49667843
47,127.0751929,37.49764689
47,126.9060274,37.57353209
47,126.8771776,37.50217699
47,126.9022103,37.48427922
47,126.8475203,37.52995871
47,127.0169049,37.58936078
47,127.058973,37.56248502
47,126.8270683,37.53885739
47,126.8608626,37.55797338
47,126.8316682,37.53077141
47,126.8374145,37.52088897
47,127.1317174,37.50594889
47,127.032418,37.64440506
47,126.8978669,37.46172322
47,127.0609412,37.61296776
47,127.0413863,37.66066431
47,127.075778,37.59409379
47,126.929239,37.49973594
47,127.0840381,37.53463405
47,126.8376614,37.49294851
47,126.9531867,37.47370984
47,127.0522496,37.55074215
47,127.0599462,37.5895291
47,127.0792574,37.57968469
47,127.0983262,37.61400227
47,127.0675304,37.64904569
47,127.0117006,37.51903408
47,126.9825529,37.47925026
47,126.9950363,37.47299474
47,127.0279354,37.63627517
47,127.0770739,37.5652553
47,126.8164618,37.58476484
47,127.128095,37.55190676
47,126.9649835,37.5638992
47,127.0737078,37.55983509
47,127.0438522,37.62822573
47,126.8177259,37.57035075
47,126.8301412,37.57492854
47,127.1017975,37.60049387
47,127.0222801,37.63444973
47,127.0559692,37.68685877
47,127.0560606,37.67153646
47,127.0722508,37.61661466
48,127.1034226,37.50766
48,127.0668206,37.57603432
48,127.129303,37.53658752
48,126.8602541,37.49667843
48,127.0751929,37.49764689
48,126.9060274,37.57353209
48,126.8771776,37.50217699
48,126.9022103,37.48427922
48,126.8475203,37.52995871
48,127.0169049,37.58936078
48,127.058973,37.56248502
48,126.8270683,37.53885739
48,126.8608626,37.55797338
48,126.8316682,37.53077141
48,126.8374145,37.52088897
48,127.1317174,37.50594889
48,127.032418,37.64440506
48,126.8978669,37.46172322
48,127.0609412,37.61296776
48,127.0413863,37.66066431
48,127.075778,37.59409379
48,126.929239,37.49973594
48,127.0840381,37.53463405
48,126.8376614,37.49294851
48,126.9531867,37.47370984
48,127.0522496,37.55074215
48,127.0599462,37.5895291
48,127.0792574,37.57968469
48,127.0983262,37.61400227
48,127.0675304,37.64904569
48,127.0117006,37.51903408
48,126.9825529,37.47925026
48,126.9950363,37.47299474
48,127.0279354,37.63627517
48,127.0770739,37.5652553
48,126.8164618,37.58476484
48,127.128095,37.55190676
48,126.9649835,37.5638992
48,127.0737078,37.55983509
48,127.0438522,37.62822573
48,126.8177259,37.57035075
48,126.8301412,37.57492854
48,127.1017975,37.60049387
48,127.0222801,37.63444973
48,127.0559692,37.68685877
48,127.0560606,37.67153646
48,127.1463365,37.52492212
48,127.0722508,37.61661466
49,127.1034226,37.50766
49,127.0668206,37.57603432
49,127.129303,37.53658752
49,126.8602541,37.49667843
49,127.0751929,37.49764689
49,126.9060274,37.57353209
49,126.8771776,37.50217699
49,126.9022103,37.48427922
49,126.8475203,37.52995871
49,127.0169049,37.58936078
49,127.058973,37.56248502
49,126.8270683,37.53885739
49,126.8608626,37.55797338
49,126.8316682,37.53077141
49,126.8374145,37.52088897
49,127.1317174,37.50594889
49,127.032418,37.64440506
49,126.8978669,37.46172322
49,127.0609412,37.61296776
49,127.0413863,37.66066431
49,127.075778,37.59409379
49,126.929239,37.49973594
49,127.0840381,37.53463405
49,126.8376614,37.49294851
49,126.9531867,37.47370984
49,127.0522496,37.55074215
49,127.0599462,37.5895291
49,127.0792574,37.57968469
49,127.0983262,37.61400227
49,127.0675304,37.64904569
49,127.0117006,37.51903408
49,126.9825529,37.47925026
49,126.9950363,37.47299474
49,127.0279354,37.63627517
49,127.0770739,37.5652553
49,126.8164618,37.58476484
49,127.128095,37.55190676
49,126.9649835,37.5638992
49,127.0737078,37.55983509
49,127.0438522,37.62822573
49,126.8177259,37.57035075
49,126.8301412,37.57492854
49,127.1017975,37.60049387
49,127.0222801,37.63444973
49,127.0559692,37.68685877
49,127.0560606,37.67153646
49,127.1463365,37.52492212
49,126.9339614,37.47361931
49,127.0722508,37.61661466
50,127.1034226,37.50766
50,127.0668206,37.57603432
50,127.129303,37.53658752
50,126.8602541,37.49667843
50,127.0751929,37.49764689
50,126.9060274,37.57353209
50,126.8771776,37.50217699
50,126.9022103,37.48427922
50,126.8475203,37.52995871
50,127.0169049,37.58936078
50,127.058973,37.56248502
50,126.8270683,37.53885739
50,126.8608626,37.55797338
50,126.8316682,37.53077141
50,126.8374145,37.52088897
50,127.1317174,37.50594889
50,127.032418,37.64440506
50,126.8978669,37.46172322
50,127.0609412,37.61296776
50,127.0413863,37.66066431
50,127.075778,37.59409379
50,126.929239,37.49973594
50,127.0840381,37.53463405
50,126.8376614,37.49294851
50,126.9531867,37.47370984
50,127.0522496,37.55074215
50,127.0599462,37.5895291
50,127.0792574,37.57968469
50,127.0983262,37.61400227
50,127.0675304,37.64904569
50,127.0117006,37.51903408
50,126.9825529,37.47925026
50,126.9950363,37.47299474
50,127.0279354,37.63627517
50,127.0770739,37.5652553
50,126.8164618,37.58476484
50,127.128095,37.55190676
50,126.9649835,37.5638992
50,127.0737078,37.55983509
50,127.0438522,37.62822573
50,126.8177259,37.57035075
50,126.8301412,37.57492854
50,127.1017975,37.60049387
50,127.0222801,37.63444973
50,127.0559692,37.68685877
50,127.0560606,37.67153646
50,127.1463365,37.52492212
50,126.9339614,37.47361931
50,127.1058513,37.47612045
50,127.0722508,37.61661466
51,127.1034226,37.50766
51,127.0668206,37.57603432
51,127.129303,37.53658752
51,126.8602541,37.49667843
51,127.0751929,37.49764689
51,126.9060274,37.57353209
51,126.8771776,37.50217699
51,126.9022103,37.48427922
51,126.8475203,37.52995871
51,127.0169049,37.58936078
51,127.058973,37.56248502
51,126.8270683,37.53885739
51,126.8608626,37.55797338
51,126.8316682,37.53077141
51,126.8374145,37.52088897
51,127.1317174,37.50594889
51,127.032418,37.64440506
51,126.8978669,37.46172322
51,127.0609412,37.61296776
51,127.0413863,37.66066431
51,127.075778,37.59409379
51,126.929239,37.49973594
51,127.0840381,37.53463405
51,126.8376614,37.49294851
51,126.9531867,37.47370984
51,127.0522496,37.55074215
51,127.0599462,37.5895291
51,127.0792574,37.57968469
51,127.0983262,37.61400227
51,127.0675304,37.64904569
51,127.0117006,37.51903408
51,126.9825529,37.47925026
51,126.9950363,37.47299474
51,127.0279354,37.63627517
51,127.0770739,37.5652553
51,126.8164618,37.58476484
51,127.128095,37.55190676
51,126.9649835,37.5638992
51,127.0737078,37.55983509
51,127.0438522,37.62822573
51,126.8177259,37.57035075
51,126.8301412,37.57492854
51,127.1017975,37.60049387
51,127.0222801,37.63444973
51,127.0559692,37.68685877
51,127.0560606,37.67153646
51,127.1463365,37.52492212
51,126.9339614,37.47361931
51,127.1058513,37.47612045
51,127.0722508,37.61661466
51,127.1095247,37.63927743
52,127.1034226,37.50766
52,127.0668206,37.57603432
52,127.129303,37.53658752
52,126.8602541,37.49667843
52,127.0751929,37.49764689
52,126.9060274,37.57353209
52,126.8771776,37.50217699
52,126.9022103,37.48427922
52,126.8475203,37.52995871
52,127.0169049,37.58936078
52,127.058973,37.56248502
52,126.8270683,37.53885739
52,126.8608626,37.55797338
52,126.8316682,37.53077141
52,126.8374145,37.52088897
52,127.1317174,37.50594889
52,127.032418,37.64440506
52,126.8978669,37.46172322
52,127.0609412,37.61296776
52,127.0413863,37.66066431
52,127.075778,37.59409379
52,126.929239,37.49973594
52,127.0840381,37.53463405
52,126.8376614,37.49294851
52,126.9531867,37.47370984
52,127.0522496,37.55074215
52,127.0599462,37.5895291
52,127.0792574,37.57968469
52,127.0983262,37.61400227
52,127.0675304,37.64904569
52,127.0117006,37.51903408
52,126.9825529,37.47925026
52,126.9950363,37.47299474
52,127.0279354,37.63627517
52,127.0770739,37.5652553
52,126.8164618,37.58476484
52,127.128095,37.55190676
52,126.9649835,37.5638992
52,127.0737078,37.55983509
52,127.0438522,37.62822573
52,126.8177259,37.57035075
52,126.8301412,37.57492854
52,127.1017975,37.60049387
52,127.0222801,37.63444973
52,127.0559692,37.68685877
52,127.0560606,37.67153646
52,127.1463365,37.52492212
52,126.9339614,37.47361931
52,127.1058513,37.47612045
52,127.0722508,37.61661466
52,127.1095247,37.63927743
52,127.0710452,37.62922907
53,127.1034226,37.50766
53,127.0668206,37.57603432
53,127.129303,37.53658752
53,126.8602541,37.49667843
53,127.0751929,37.49764689
53,126.9060274,37.57353209
53,126.8771776,37.50217699
53,126.9022103,37.48427922
53,126.8475203,37.52995871
53,127.0169049,37.58936078
53,127.058973,37.56248502
53,126.8270683,37.53885739
53,126.8608626,37.55797338
53,126.8316682,37.53077141
53,126.8374145,37.52088897
53,127.1317174,37.50594889
53,127.032418,37.64440506
53,126.8978669,37.46172322
53,127.0609412,37.61296776
53,127.0413863,37.66066431
53,127.075778,37.59409379
53,126.929239,37.49973594
53,127.0840381,37.53463405
53,126.8376614,37.49294851
53,126.9531867,37.47370984
53,127.0522496,37.55074215
53,127.0599462,37.5895291
53,127.0792574,37.57968469
53,127.0983262,37.61400227
53,127.0675304,37.64904569
53,127.0117006,37.51903408
53,126.9825529,37.47925026
53,126.9950363,37.47299474
53,127.0279354,37.63627517
53,127.0770739,37.5652553
53,126.8164618,37.58476484
53,127.128095,37.55190676
53,126.9649835,37.5638992
53,127.0737078,37.55983509
53,127.0438522,37.62822573
53,126.8177259,37.57035075
53,126.8301412,37.57492854
53,127.1017975,37.60049387
53,127.0222801,37.63444973
53,127.0559692,37.68685877
53,127.0560606,37.67153646
53,127.1463365,37.52492212
53,126.9339614,37.47361931
53,127.1058513,37.47612045
53,127.0722508,37.61661466
53,127.1095247,37.63927743
53,127.0710452,37.62922907
53,126.9213366,37.6439125
54,127.1034226,37.50766
54,127.0668206,37.57603432
54,127.129303,37.53658752
54,126.8602541,37.49667843
54,127.0751929,37.49764689
54,126.9060274,37.57353209
54,126.8771776,37.50217699
54,126.9022103,37.48427922
54,126.8475203,37.52995871
54,127.0169049,37.58936078
54,127.058973,37.56248502
54,126.8270683,37.53885739
54,126.8608626,37.55797338
54,126.8316682,37.53077141
54,126.8374145,37.52088897
54,127.1317174,37.50594889
54,127.032418,37.64440506
54,126.8978669,37.46172322
54,127.0609412,37.61296776
54,127.0413863,37.66066431
54,127.075778,37.59409379
54,126.929239,37.49973594
54,127.0840381,37.53463405
54,126.8376614,37.49294851
54,126.9531867,37.47370984
54,127.0522496,37.55074215
54,127.0599462,37.5895291
54,127.0792574,37.57968469
54,127.0983262,37.61400227
54,127.0675304,37.64904569
54,127.0117006,37.51903408
54,126.9825529,37.47925026
54,126.9950363,37.47299474
54,127.0279354,37.63627517
54,127.0770739,37.5652553
54,126.8164618,37.58476484
54,127.128095,37.55190676
54,126.9649835,37.5638992
54,127.0737078,37.55983509
54,127.0438522,37.62822573
54,126.8177259,37.57035075
54,126.8301412,37.57492854
54,127.1017975,37.60049387
54,127.0222801,37.63444973
54,127.0559692,37.68685877
54,127.0560606,37.67153646
54,127.1463365,37.52492212
54,126.9339614,37.47361931
54,127.1058513,37.47612045
54,127.0722508,37.61661466
54,127.1095247,37.63927743
54,127.0710452,37.62922907
54,126.9213366,37.6439125
54,127.0445947,37.69222338
55,127.1034226,37.50766
55,127.0668206,37.57603432
55,127.129303,37.53658752
55,126.8602541,37.49667843
55,127.0751929,37.49764689
55,126.9060274,37.57353209
55,126.8771776,37.50217699
55,126.9022103,37.48427922
55,126.8475203,37.52995871
55,127.0169049,37.58936078
55,127.058973,37.56248502
55,126.8270683,37.53885739
55,126.8608626,37.55797338
55,126.8316682,37.53077141
55,126.8374145,37.52088897
55,127.1317174,37.50594889
55,127.032418,37.64440506
55,126.8978669,37.46172322
55,127.0609412,37.61296776
55,127.0413863,37.66066431
55,127.075778,37.59409379
55,126.929239,37.49973594
55,127.0840381,37.53463405
55,126.8376614,37.49294851
55,126.9531867,37.47370984
55,127.0522496,37.55074215
55,127.0599462,37.5895291
55,127.0792574,37.57968469
55,127.0983262,37.61400227
55,127.0675304,37.64904569
55,127.0117006,37.51903408
55,126.9825529,37.47925026
55,126.9950363,37.47299474
55,127.0279354,37.63627517
55,127.0770739,37.5652553
55,126.8164618,37.58476484
55,127.128095,37.55190676
55,126.9649835,37.5638992
55,127.0737078,37.55983509
55,127.0438522,37.62822573
55,126.8177259,37.57035075
55,126.8301412,37.57492854
55,127.1017975,37.60049387
55,127.0222801,37.63444973
55,127.0559692,37.68685877
55,127.0560606,37.67153646
55,127.1463365,37.52492212
55,126.9339614,37.47361931
55,127.1058513,37.47612045
55,127.0722508,37.61661466
55,127.1095247,37.63927743
55,127.0710452,37.62922907
55,126.9213366,37.6439125
55,127.0445947,37.69222338
55,126.8168487,37.54240409
56,127.1034226,37.50766
56,127.0668206,37.57603432
56,127.129303,37.53658752
56,126.8602541,37.49667843
56,127.0751929,37.49764689
56,126.9060274,37.57353209
56,126.8771776,37.50217699
56,126.9022103,37.48427922
56,126.8475203,37.52995871
56,127.0169049,37.58936078
56,127.058973,37.56248502
56,126.8270683,37.53885739
56,126.8608626,37.55797338
56,126.8316682,37.53077141
56,126.8374145,37.52088897
56,127.1317174,37.50594889
56,127.032418,37.64440506
56,126.8978669,37.46172322
56,127.0609412,37.61296776
56,127.0413863,37.66066431
56,127.075778,37.59409379
56,126.929239,37.49973594
56,127.0840381,37.53463405
56,126.8376614,37.49294851
56,126.9531867,37.47370984
56,127.0522496,37.55074215
56,127.0599462,37.5895291
56,127.0792574,37.57968469
56,127.0983262,37.61400227
56,127.0675304,37.64904569
56,127.0117006,37.51903408
56,126.9825529,37.47925026
56,126.9950363,37.47299474
56,127.0279354,37.63627517
56,127.0770739,37.5652553
56,126.8164618,37.58476484
56,127.128095,37.55190676
56,126.9649835,37.5638992
56,127.0737078,37.55983509
56,127.0438522,37.62822573
56,126.8177259,37.57035075
56,126.8301412,37.57492854
56,127.1017975,37.60049387
56,127.0222801,37.63444973
56,127.0559692,37.68685877
56,127.0560606,37.67153646
56,127.1463365,37.52492212
56,126.9339614,37.47361931
56,127.1058513,37.47612045
56,127.0722508,37.61661466
56,127.1095247,37.63927743
56,127.0710452,37.62922907
56,126.9213366,37.6439125
56,127.0445947,37.69222338
56,126.8168487,37.54240409
56,126.8018228,37.57566579
57,127.1034226,37.50766
57,127.0668206,37.57603432
57,127.129303,37.53658752
57,126.8602541,37.49667843
57,127.0751929,37.49764689
57,126.9060274,37.57353209
57,126.8771776,37.50217699
57,126.9022103,37.48427922
57,126.8475203,37.52995871
57,127.0169049,37.58936078
57,127.058973,37.56248502
57,126.8270683,37.53885739
57,126.8608626,37.55797338
57,126.8316682,37.53077141
57,126.8374145,37.52088897
57,127.1317174,37.50594889
57,127.032418,37.64440506
57,126.8978669,37.46172322
57,127.0609412,37.61296776
57,127.0413863,37.66066431
57,127.075778,37.59409379
57,126.929239,37.49973594
57,127.0840381,37.53463405
57,126.8376614,37.49294851
57,126.9531867,37.47370984
57,127.0522496,37.55074215
57,127.0599462,37.5895291
57,127.0792574,37.57968469
57,127.0983262,37.61400227
57,127.0675304,37.64904569
57,127.0117006,37.51903408
57,126.9825529,37.47925026
57,126.9950363,37.47299474
57,127.0279354,37.63627517
57,127.0770739,37.5652553
57,126.8164618,37.58476484
57,127.128095,37.55190676
57,126.9649835,37.5638992
57,127.0737078,37.55983509
57,127.0438522,37.62822573
57,126.8177259,37.57035075
57,126.8301412,37.57492854
57,127.1017975,37.60049387
57,127.0222801,37.63444973
57,127.0559692,37.68685877
57,127.0560606,37.67153646
57,127.1463365,37.52492212
57,126.9339614,37.47361931
57,127.1058513,37.47612045
57,127.0722508,37.61661466
57,127.1095247,37.63927743
57,127.0710452,37.62922907
57,126.9213366,37.6439125
57,127.0445947,37.69222338
57,126.8168487,37.54240409
57,126.7994482,37.5873691
57,126.8018228,37.57566579
58,127.1034226,37.50766
58,127.0668206,37.57603432
58,127.129303,37.53658752
58,126.8602541,37.49667843
58,127.0751929,37.49764689
58,126.9060274,37.57353209
58,126.8771776,37.50217699
58,126.9022103,37.48427922
58,126.8475203,37.52995871
58,127.0169049,37.58936078
58,127.058973,37.56248502
58,126.8270683,37.53885739
58,126.8608626,37.55797338
58,126.8316682,37.53077141
58,126.8374145,37.52088897
58,127.1317174,37.50594889
58,127.032418,37.64440506
58,126.8978669,37.46172322
58,127.0609412,37.61296776
58,127.0413863,37.66066431
58,127.075778,37.59409379
58,126.929239,37.49973594
58,127.0840381,37.53463405
58,126.8376614,37.49294851
58,126.9531867,37.47370984
58,127.0522496,37.55074215
58,127.0599462,37.5895291
58,127.0792574,37.57968469
58,127.0983262,37.61400227
58,127.0675304,37.64904569
58,127.0117006,37.51903408
58,126.9825529,37.47925026
58,126.9950363,37.47299474
58,127.0279354,37.63627517
58,127.0770739,37.5652553
58,126.8164618,37.58476484
58,127.128095,37.55190676
58,126.9649835,37.5638992
58,127.0737078,37.55983509
58,127.0438522,37.62822573
58,126.8177259,37.57035075
58,126.8301412,37.57492854
58,127.1017975,37.60049387
58,127.0222801,37.63444973
58,127.0559692,37.68685877
58,127.0560606,37.67153646
58,127.1463365,37.52492212
58,126.9339614,37.47361931
58,127.1058513,37.47612045
58,127.0722508,37.61661466
58,127.1095247,37.63927743
58,127.0710452,37.62922907
58,126.9213366,37.6439125
58,127.0445947,37.69222338
58,126.8168487,37.54240409
58,126.7994482,37.5873691
58,126.8018228,37.57566579
58,126.8645345,37.52554475
59,127.1034226,37.50766
59,127.0668206,37.57603432
59,127.129303,37.53658752
59,126.8602541,37.49667843
59,127.0751929,37.49764689
59,126.9060274,37.57353209
59,126.8771776,37.50217699
59,126.9022103,37.48427922
59,126.8475203,37.52995871
59,127.0169049,37.58936078
59,127.058973,37.56248502
59,126.8270683,37.53885739
59,126.8608626,37.55797338
59,126.8316682,37.53077141
59,126.8374145,37.52088897
59,127.1317174,37.50594889
59,127.032418,37.64440506
59,126.8978669,37.46172322
59,127.0609412,37.61296776
59,127.0413863,37.66066431
59,127.075778,37.59409379
59,126.929239,37.49973594
59,127.0840381,37.53463405
59,126.8376614,37.49294851
59,126.9531867,37.47370984
59,127.0522496,37.55074215
59,127.0599462,37.5895291
59,127.0792574,37.57968469
59,127.0983262,37.61400227
59,127.0675304,37.64904569
59,127.0117006,37.51903408
59,126.9825529,37.47925026
59,126.9950363,37.47299474
59,127.0279354,37.63627517
59,127.0770739,37.5652553
59,126.8164618,37.58476484
59,127.128095,37.55190676
59,126.9649835,37.5638992
59,127.0737078,37.55983509
59,127.0438522,37.62822573
59,126.8177259,37.57035075
59,126.8301412,37.57492854
59,127.1017975,37.60049387
59,127.0222801,37.63444973
59,127.0559692,37.68685877
59,127.0560606,37.67153646
59,127.1463365,37.52492212
59,126.9339614,37.47361931
59,127.1058513,37.47612045
59,127.0722508,37.61661466
59,127.1095247,37.63927743
59,127.0710452,37.62922907
59,126.9213366,37.6439125
59,127.0445947,37.69222338
59,126.8168487,37.54240409
59,126.7994482,37.5873691
59,126.8018228,37.57566579
59,126.8645345,37.52554475
59,126.8714757,37.50755489
60,127.1034226,37.50766
60,127.0668206,37.57603432
60,127.129303,37.53658752
60,126.8602541,37.49667843
60,127.0751929,37.49764689
60,126.9060274,37.57353209
60,126.8771776,37.50217699
60,126.9022103,37.48427922
60,126.8475203,37.52995871
60,127.0169049,37.58936078
60,127.058973,37.56248502
60,126.8270683,37.53885739
60,126.8608626,37.55797338
60,126.8316682,37.53077141
60,126.8374145,37.52088897
60,127.1317174,37.50594889
60,127.032418,37.64440506
60,126.8978669,37.46172322
60,127.0609412,37.61296776
60,127.0413863,37.66066431
60,127.075778,37.59409379
60,126.929239,37.49973594
60,127.0840381,37.53463405
60,126.8376614,37.49294851
60,126.9531867,37.47370984
60,127.0522496,37.55074215
60,127.0599462,37.5895291
60,127.0792574,37.57968469
60,127.0983262,37.61400227
60,127.0675304,37.64904569
60,127.0117006,37.51903408
60,126.9825529,37.47925026
60,126.9950363,37.47299474
60,127.0279354,37.63627517
60,127.0770739,37.5652553
60,126.8164618,37.58476484
60,127.128095,37.55190676
60,126.9649835,37.5638992
60,127.0737078,37.55983509
60,127.0438522,37.62822573
60,126.8177259,37.57035075
60,126.8301412,37.57492854
60,127.1017975,37.60049387
60,127.0222801,37.63444973
60,127.0559692,37.68685877
60,127.0560606,37.67153646
60,127.1463365,37.52492212
60,126.9339614,37.47361931
60,127.1058513,37.47612045
60,127.0722508,37.61661466
60,127.1095247,37.63927743
60,127.0710452,37.62922907
60,126.9213366,37.6439125
60,127.0445947,37.69222338
60,126.8168487,37.54240409
60,126.7994482,37.5873691
60,126.8018228,37.57566579
60,126.8645345,37.52554475
60,126.8714757,37.50755489
60,126.8386654,37.50737575
61,127.1034226,37.50766
61,127.0668206,37.57603432
61,127.129303,37.53658752
61,126.8602541,37.49667843
61,127.0751929,37.49764689
61,126.9060274,37.57353209
61,126.8771776,37.50217699
61,126.9022103,37.48427922
61,126.8475203,37.52995871
61,127.0169049,37.58936078
61,127.058973,37.56248502
61,126.8270683,37.53885739
61,126.8608626,37.55797338
61,126.8316682,37.53077141
61,126.8374145,37.52088897
61,127.1317174,37.50594889
61,127.032418,37.64440506
61,126.8978669,37.46172322
61,127.0609412,37.61296776
61,127.0413863,37.66066431
61,127.075778,37.59409379
